id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
75749,1597,Gran Turismo 2,NULL,1999-12-11 00:00:00.000,35,NULL,NULL,NULL,80.8084,136
75830,135389,Mario Golf,NULL,1999-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75966,6602,Space Channel 5,NULL,1999-12-16 00:00:00.000,6,NULL,NULL,NULL,70.8295,12
76194,128379,Maboroshi Tsukiyo,NULL,1999-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76442,81465,Eliminator,NULL,1999-02-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76547,143667,Love² Torokko,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76613,6347,ChuChu Rocket!,NULL,1999-11-11 00:00:00.000,1,NULL,NULL,NULL,74.6315,9
76768,32602,Warhammer 40.000: Agents of Death,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76999,71826,Ultimate Soccer Manager 98-99,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77322,139247,Racing,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77330,134563,Typing Warrior,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
77375,39815,Zero point 2,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77824,27454,Army Men: Toys in Space,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,3
77921,138987,Oasis Road,"The history of Oasis Road begins with the loss of a paradise protected by the tree of life, and a god of destruction known as Vrtra's Flame.  Some 3000 years of civilization is gradually changing the continent to a frozen wasteland.  A large influx of people has migrated to the warmer south, where farmers settle down to grow crops.  Less and less people can be found in cities as they lean closer to ruin. Industry becomes obsolete, while industrial skills are lost along with it. Contact between cities is scant, and those cities who are not self-sufficient are buried in the sand.  In essence, mankind is working its way to the path of extinction.",1999-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77989,139243,Castrol Honda Superbike Racing,NULL,1999-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78085,56978,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,NULL,1999-07-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78384,142790,Stray Sheep: The Adventures of Poe and Merry,"The game begins when the evil Volcan Wolf got an strange ill and one of his mens tell him that he needs a sheep for the cure, so he send two of his wolfs to kidnapp a sheep for him. Poe and Merry are resting quietly in a forest when the flying ship arrives and kidnapped Merry, so Poe decide to have courage and rescue her.",1999-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78450,37467,Wonder Stadium,NULL,1999-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78500,100261,Tokyo Majin Gakuen: Oboro-Kitan,NULL,1999-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78555,174706,The Intruder,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78946,4938,Jambo! Safari,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79324,715,Flight Unlimited III,NULL,1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79337,37497,Kosodate Quiz Dokodemo: My Angel,NULL,1999-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79408,167092,Kosodate Quiz: Motto My Angel,NULL,1999-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79449,167075,Bardysh: Kromeford no Juunin,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79457,167062,Kindaichi Case Files: Azure Dragon Legend Murder Case,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79844,3530,Jinsei Game 64,NULL,1999-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80095,50552,Othello Millennium,NULL,1999-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80098,37481,Super Robot Taisen Compact,NULL,1999-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80115,142139,The ClueFinders 6th Grade Adventures: The Empire of the Plant People,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80329,78044,Deer Hunt Challenge,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80391,11308,Ring,"Set in the 40th century, the game begins with the introduction of ISH, one of the last surviving humans. Humanity has been enslaved by an alien race that destroyed Earth millennia ago, and took away all creativity and creative expression, meaning humanity slowly lost all sense of its cultural history. However, ISH is given the chance to save humanity by the aliens. They present to him the story of the Nibelungen, and have him embody each of the four main characters in the hopes that his experiences will lead him to lust for power, which is what led to the downfall of humanity in the first place However, the goddess Erda believes she can help ISH by guiding him towards rejecting the desire for power. The four characters are Alberich (a cruel and sadistic dwarf king), Loge (a fire spirit), Siegmund (the son of the god Wotan), and Brünnhilde (a Valkyrie warrior).    The story begins with Alberich arriving back in his kingdom to discover that he has very little left, nothing in the kingdom works, and his workers have formed a union and gone on strike. In order to break up the strike, Alberich must find something to satisfy the disgruntled workers, and with this aim in mind, he sets off to procure the gold of the Rhinemaidens.    The second part has the player in control of Loge. His story intertwines somewhat with that of Alberich's - in the employ of the gods, he is charged by Wotan with retrieving the Nibelungen ring and the magic crown of Wotan from Alberich.    The third section tells the story of Siegmund, son of Wotan, as he attempts to unravel the circumstances surrounding the death of his mother and sister.    The fourth section tells the story of Brünnhilde, Siegmund's half-sister, who saves him at the end of the third chapter. Her act enrages Wotan, and she is forced to flee to Valhalla where she can obtain a magic artifact to bring back to the asteroid on which the story begins - thus completing the titular ""ring"".",1999-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80712,45017,Retro Force,NULL,1999-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80744,9349,Delta Force 2,NULL,1999-11-03 00:00:00.000,12,NULL,80.0000,1,82.0447,32
80771,45861,The King of Fighters: Dream Match 1999,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80807,108832,Prismaticallization,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80927,44056,Super Robot Taisen 64,NULL,1999-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80936,39280,Prehistoric Isle 2,NULL,1999-01-27 00:00:00.000,NULL,NULL,NULL,NULL,66.6051,7
80977,9519,Varicella,NULL,1999-08-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
81055,73325,Mission: Humanity,NULL,1999-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81147,3401,Mario Golf,NULL,1999-06-11 00:00:00.000,7,NULL,93.0000,1,70.2408,33
81228,801,NASCAR Legends,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81360,50012,Midway Presents Arcade Hits: Klax,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81378,3646,WWF WrestleMania 2000,NULL,1999-10-13 00:00:00.000,3,NULL,70.0000,1,69.6142,15
81586,66007,Oddworld: Hand of Odd,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81717,37506,Goraku Ou Tango!,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81963,37562,Nobunaga no Yabou,NULL,1999-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82021,7957,Tonka Raceway,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82345,37792,Tamagotchi Town,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82560,104241,Monster Rancher Battle Card GB,NULL,1999-12-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
82565,480,Silent Hill,"After Harry Mason wakes up from being unconscious due to a car crash, his daughter Cheryl is missing. Harry sets out on a journey into the eerie town of Silent Hill to find her. Stumbling upon a cult conducting a ritual to revive a deity it worships, Harry discovers his daughter's true origin.",1999-02-23 00:00:00.000,133,NULL,82.0000,3,84.9457,336
82650,37525,Armored Unit,NULL,1999-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83001,37527,Turntablist: DJ Battle,NULL,1999-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83103,47616,Party Mail,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83239,1843,Tom Clancy's Rainbow Six: Rogue Spear,NULL,1999-08-31 00:00:00.000,9,NULL,75.0000,2,83.4111,21
83367,147053,Savage Quest,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83549,94622,Antz,NULL,1999-03-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
83764,68701,Nerf Arena Blast,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
83780,74412,Stephen King's F13,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84694,44960,Lunar: Silver Star Story Complete - Collector's Edition,NULL,1999-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84769,193340,Rayman Funpack,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84828,2715,Beetle Adventure Racing!,NULL,1999-03-24 00:00:00.000,2,NULL,NULL,NULL,72.4536,13
84829,185994,HSV Adventure Racing,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84831,193335,Rayman Collector,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84840,65905,Ore no Shikabane o Koete Yuke,NULL,1999-06-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84851,129173,Ganbare Goemon: Mononoke Douchuu Tobidase Nabe-Bugyou!,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84949,45823,Godzilla Generations Maximum Impact,"The opening begins with Godzilla swimming in the sea, then later changes to him attacking a city with MGR-IInd appearing with the military. It then changes to Space Godzilla and Destoroyah appearing over the city, then appearing with Godzilla continuing his rampage through the city while the military/G-Force attacks him. They eventually manage to knock him down only to have him stand up in the next second. Godzilla then destroys/crumbles a building (a few G-Force soliders can be seen running while the building crumbles). After, Godzilla begins to charge his atomic breath, after a few seconds the building is seen exploding and soldiers scrambling/running and attacking, Godzilla fires his ray up into the sky, then a black hit point shows up as the screen darkens, marking the end of the intro. There's no sound effects in the intro, only music.",1999-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84955,4355,Power Stone,"Set in the 19th century, strong believers of legends, myths and superstition search for fame, fortune and glory. One legend above all is sought after by many, a treasure which can make any dream come true. Believers from all over the world set out to search for this treasure, and are forced to fight against one another in pursuit of the legendary Power Stone.",1999-02-13 00:00:00.000,4,NULL,76.0000,1,70.2500,25
85141,44953,R/C Stunt Copter,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85224,139119,My Garden,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85247,46432,Disney's Magic Artist,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85718,128364,Neko Zamurai,NULL,1999-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86128,3339,The New Tetris,NULL,1999-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86148,38541,Battle Bakraid,NULL,1999-05-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86229,170790,Magical Drop III: Yokubari Tokudaigou!,NULL,1999-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86256,65189,Body Glove Bluewater Hunter,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86431,3571,Parlor! Pro 64: Pachinko Jikki Simulation,NULL,1999-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86500,7713,Ancient Conquest: The Golden Fleece,NULL,1999-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86630,47678,Namco Museum 64,NULL,1999-12-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86764,37533,Chaos Gear: Michibi Kareshi Mono,NULL,1999-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86784,3709,AeroWings,NULL,1999-03-04 00:00:00.000,1,NULL,66.0000,1,NULL,NULL
86872,10687,Knockout Kings 2000,NULL,1999-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86981,139154,Sim Cinema Deluxe,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87162,47609,Pocket Tennis Color,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87286,151716,The Crystal Rainforest,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87339,169,Star Wars: X-Wing Alliance,NULL,1999-02-28 00:00:00.000,9,NULL,84.0000,1,88.1396,28
87505,131393,Dogz,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87718,1805,Crazy Taxi,NULL,1999-02-12 00:00:00.000,37,NULL,60.0000,1,73.1450,150
87980,8723,Bugs Bunny: Crazy Castle 3,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88155,22897,Chocobo Stallion,NULL,1999-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88190,73039,Goo! Goo! Soundy,NULL,1999-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88232,24131,Silent Bomber,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,73.9621,8
88451,70325,Snowmobile Championship 2000,NULL,1999-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88559,37536,Vector Vaders Remix,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88604,73526,The Forgotten: It Begins,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
88605,145110,Arcane: Online Mystery Serial,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88645,22892,R-Types,NULL,1999-03-28 00:00:00.000,NULL,NULL,61.0000,1,NULL,NULL
89081,145629,Dark Eyes,NULL,1999-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89131,58519,Yeh Yeh Tennis,NULL,1999-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89309,138249,Omise de Tensyu,NULL,1999-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89350,22831,Dungeons & Dragons Collection,NULL,1999-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89619,52163,Duke Nukem,NULL,1999-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89725,37538,Star Fire Spirits,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89813,137915,EZ2DJ,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90254,3618,Top Gear Rally 2,NULL,1999-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90563,3379,Harvest Moon 2 GBC,"From the Wikia: ""Harvest Moon 2 starts with the mayor of a village, who determines that, to stay alive, they must use the old abandoned farmland outside of town and turn it into an amusement park. However, a farmer volunteers to take over the farm. He is given 3 years to accomplish it, or the farm will be turned into a theme park.""",1999-08-06 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
90614,11780,Tanktics,NULL,1999-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90844,43937,Action Bass,NULL,1999-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90957,78521,BHunter,"BHunter is set in 2098 where law and order are rapidly crumbling and the city has turned to enlisting the help of BHunters to help curb crime. As a BHunter, it is your job to deal justice swiftly to designated criminal targets.",1999-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91088,6692,Tony Hawk's Pro Skater,NULL,1999-09-29 00:00:00.000,45,NULL,70.0000,1,82.1865,152
91135,43966,Dokodemo Mahjong,NULL,1999-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91172,45075,K-1 Revenge,NULL,1999-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91439,49925,Hexcite: The Shapes of Victory,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91682,3005,Superman: The New Superman Adventures,NULL,1999-05-31 00:00:00.000,3,NULL,NULL,NULL,18.8371,21
91766,43897,Capcom Generations,NULL,1999-09-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
92254,46952,Bird Hunter: Upland Edition,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92434,74059,Xenic,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92564,722,Freespace 2,NULL,1999-09-30 00:00:00.000,12,NULL,81.5000,2,79.2847,22
92576,49880,All Star Tennis 2000,NULL,1999-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92679,14751,Ace Combat 3: Electrosphere,NULL,1999-05-27 00:00:00.000,3,NULL,NULL,NULL,75.7350,17
92785,140600,J'ai trouvé ! Le manoir hanté,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92858,76727,Civilization II: Test of Time,NULL,1999-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92898,43707,NFL GameDay 2000,NULL,1999-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93478,6713,Armada,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93601,63513,R: Rock'n Riders,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93788,43921,Big Ol' Bass 2,NULL,1999-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93798,6291,Virtua Tennis,NULL,1999-12-31 00:00:00.000,7,NULL,50.0000,2,88.1883,29
93908,46442,Mad Trax,NULL,1999-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93970,45073,Zen-Nippon Pro Wrestling: Soul of Champions,NULL,1999-05-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94171,20639,NBA in the Zone,NULL,1999-06-01 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
94323,20174,Tane o Maku Tori,NULL,1999-05-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94340,80627,Atari Arcade Hits: Volume 1,NULL,1999-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94405,180202,Pocket Family GB2,NULL,1999-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94470,78034,PC Fútbol 2000,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94654,140475,Flux,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95014,180210,D-Day: Normandy,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95083,11779,Tank Racer,NULL,1999-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95090,254,RollerCoaster Tycoon,NULL,1999-03-31 00:00:00.000,63,NULL,83.0000,2,82.4934,157
95106,14432,Tyrian 2000,NULL,1999-10-07 00:00:00.000,8,1,NULL,NULL,60.9043,8
95400,108755,Tokimeki Memorial Pocket Sports Version: Koutei no Photograph,NULL,1999-02-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95407,106272,The Smurfs,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,56.9489,7
95444,37453,Shogi: Touryuumon,NULL,1999-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95462,85895,Tabaluga,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95593,24114,NBA Basketball 2000,NULL,1999-10-29 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
95709,45681,Super Donkey Kong 99,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95934,69808,Dinosaur Adventure 3-D,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95985,45104,C3 Racing,NULL,1999-01-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
96291,128578,Javaders,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96425,75893,Godzilla: The Series,"After a giant electrical powered monster, named The Crackler began attacking New York City, Godzilla went to fight it while Randy Hernandez looked into a way to stop it. Godzilla fought it back, and was able to defeat it when it was weakened by its unwitting creator finally addressing his emotions. Afterward, Niko Tatopoulos called Major Anthony Hicks to tell him to stop attacking Godzilla, who had just saved the city, but Hicks revealed that no-one had orders to attack Godzilla. He was chased into the water by a helicopter, and went ashore on an island. On the island, Godzilla was attacked by more military vehicles and a population of Giant Mutant Bees, and eventually fought their Queen. After defeating the Mutant Bees, H.E.A.T. noticed that military assets were still attacking Godzilla, and they decided to continue facing them to get to their source. As Godzilla continued, he was met with more military and Cyber Flies before facing an enormous tank. After that, H.E.A.T. began to investigate tar on a beach that they believed to be linked to the disappearance of several swimmers. They were then attacked by a Mutant Giant Squid, which Godzilla defeated before more attacked, along with the military. Eventually they came upon some squids that were not charred from Godzilla's Fire Balls, but encased in the digestive tar they had found earlier. Before they could ponder for too long as to what was really creating the tar, the Crustaceous Rex surfaced and attacked Godzilla. While it was capable of using its tar to immobilize Godzilla, he was able to defeat it. After noticing that Godzilla was acting very hyperactive, H.E.A.T. was contacted by Cameron Winter, who accused them of trespassing before admitting that he was behind the odd military attacks on Godzilla in order to test his Solstice Technologies weapons, and that he was using a machine to control Godzilla. N.I.G.E.L. was able to dismantle it, and Godzilla advanced on the island and defeated updated versions of the Solstice Helicopter and Solstice Tank. Godzilla then reached the Solstice Industries facility on the island and destroyed it. With the mystery of who was attacking Godzilla behind them, H.E.A.T. and Godzilla headed back to New York City.",1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
